location,date,epiweek,epiyear,population,count,weekly_rate
Wyoming,2023-01-07,1,2023,578583,23,3.975229137392561
Alabama,2023-01-14,2,2023,5063778,569,11.23666953804057
Alaska,2023-01-14,2,2023,711426,36,5.060259253949111
Arizona,2023-01-14,2,2023,7341018,568,7.73734650970751
Arkansas,2023-01-14,2,2023,3041878,388,12.75527815382471
California,2023-01-14,2,2023,38886551,4103,10.55120573691403
Colorado,2023-01-14,2,2023,5803748,315,5.42752717726545
Connecticut,2023-01-14,2,2023,3621089,798,22.037569361040283
Delaware,2023-01-14,2,2023,1014872,145,14.287516061138744
District of Columbia,2023-01-14,2,2023,668576,168,25.128033312592734
Florida,2023-01-14,2,2023,22183852,3121,14.068792020429996
Georgia,2023-01-14,2,2023,10855454,1275,11.745248056875374
Hawaii,2023-01-14,2,2023,1398977,114,8.148811595901863
Idaho,2023-01-14,2,2023,1935521,122,6.303212416708472
Illinois,2023-01-14,2,2023,12563096,1485,11.820334732776061
Indiana,2023-01-14,2,2023,6831941,588,8.606631702469327
Iowa,2023-01-14,2,2023,3200224,242,7.561970662053656
Kansas,2023-01-14,2,2023,2916451,212,7.2691089272543925
Kentucky,2023-01-14,2,2023,4494379,462,10.2795069129684
Louisiana,2023-01-14,2,2023,4575074,675,14.753859718990338
Maine,2023-01-14,2,2023,1384543,94,6.789243815468353
Maryland,2023-01-14,2,2023,6133130,710,11.576470741693067
Massachusetts,2023-01-14,2,2023,6978662,1263,18.0980250942086
Michigan,2023-01-14,2,2023,10032075,917,9.140681264843016
Minnesota,2023-01-14,2,2023,5716548,433,7.574501254953164
Mississippi,2023-01-14,2,2023,2927305,371,12.673773317095417
Missouri,2023-01-14,2,2023,6164537,749,12.15014201390956
Montana,2023-01-14,2,2023,1119563,91,8.12817143832013
Nebraska,2023-01-14,2,2023,1961505,159,8.106020632116666
Nevada,2023-01-14,2,2023,3165539,226,7.139384477651357
New Hampshire,2023-01-14,2,2023,1394692,163,11.687168206313652
New Jersey,2023-01-14,2,2023,9254137,1629,17.60293801572205
New Mexico,2023-01-14,2,2023,2100079,116,5.52360173117297
New York,2023-01-14,2,2023,19657190,3247,16.518128989952277
North Carolina,2023-01-14,2,2023,10596562,1296,12.230381891787166
North Dakota,2023-01-14,2,2023,772061,62,8.030453552245223
Ohio,2023-01-14,2,2023,11749303,1297,11.038952693619358
Oklahoma,2023-01-14,2,2023,4001266,413,10.321733171451235
Oregon,2023-01-14,2,2023,4238665,277,6.53507649224461
Pennsylvania,2023-01-14,2,2023,12969276,1417,10.925821919434824
Puerto Rico,2023-01-14,2,2023,3221789,247,7.6665479955391245
Rhode Island,2023-01-14,2,2023,1090390,141,12.931153073670888
South Carolina,2023-01-14,2,2023,5246039,627,11.951874547634892
South Dakota,2023-01-14,2,2023,906458,51,5.626294875217606
Tennessee,2023-01-14,2,2023,7030607,731,10.397395274689654
Texas,2023-01-14,2,2023,29914599,3451,11.536173358031641
US,2023-01-14,2,2023,332200066,38053,11.454844202228424
Utah,2023-01-14,2,2023,3376238,191,5.657184120313793
Vermont,2023-01-14,2,2023,646910,33,5.101173269852066
Virginia,2023-01-14,2,2023,8583866,1006,11.719661047830895
Washington,2023-01-14,2,2023,7735834,425,5.493913132055315
West Virginia,2023-01-14,2,2023,1774977,272,15.324142228321831
Wisconsin,2023-01-14,2,2023,5891022,534,9.06464107586086
Wyoming,2023-01-14,2,2023,578583,28,4.839409384651813
Alabama,2023-01-21,3,2023,5063778,505,9.972791066275022
Alaska,2023-01-21,3,2023,711426,47,6.606449581544672
Arizona,2023-01-21,3,2023,7341018,453,6.17080628327025
Arkansas,2023-01-21,3,2023,3041878,277,9.106216620127434
California,2023-01-21,3,2023,38886551,3163,8.133917559312472
Colorado,2023-01-21,3,2023,5803748,285,4.910619827049692
Connecticut,2023-01-21,3,2023,3621089,655,18.088481117144593
Delaware,2023-01-21,3,2023,1014872,114,11.232943661860807
District of Columbia,2023-01-21,3,2023,668576,159,23.781888670846694
Florida,2023-01-21,3,2023,22183852,2781,12.536145661267485
Georgia,2023-01-21,3,2023,10855454,1036,9.54358979366501
Hawaii,2023-01-21,3,2023,1398977,151,10.793601324396327
Idaho,2023-01-21,3,2023,1935521,94,4.856573501398332
Illinois,2023-01-21,3,2023,12563096,1282,10.204490994894888
Indiana,2023-01-21,3,2023,6831941,509,7.450298531559333
Iowa,2023-01-21,3,2023,3200224,214,6.687031907766456
Kansas,2023-01-21,3,2023,2916451,209,7.1662441782838116
Kentucky,2023-01-21,3,2023,4494379,409,9.100256119922241
Louisiana,2023-01-21,3,2023,4575074,547,11.95609076487069
Maine,2023-01-21,3,2023,1384543,82,5.922531839025584
Maryland,2023-01-21,3,2023,6133130,627,10.223165007100778
Massachusetts,2023-01-21,3,2023,6978662,1050,15.045864092572472
Michigan,2023-01-21,3,2023,10032075,703,7.007523368794591
Minnesota,2023-01-21,3,2023,5716548,380,6.647368306887303
Mississippi,2023-01-21,3,2023,2927305,281,9.599273051492755
Missouri,2023-01-21,3,2023,6164537,578,9.376211060133146
Montana,2023-01-21,3,2023,1119563,73,6.520401263707357
Nebraska,2023-01-21,3,2023,1961505,127,6.47462025332589
Nevada,2023-01-21,3,2023,3165539,192,6.065317786323277
New Hampshire,2023-01-21,3,2023,1394692,129,9.249353979229824
New Jersey,2023-01-21,3,2023,9254137,1465,15.83075763844862
New Mexico,2023-01-21,3,2023,2100079,111,5.285515449656894
New York,2023-01-21,3,2023,19657190,2674,13.603165050548935
North Carolina,2023-01-21,3,2023,10596562,1056,9.965496356271025
North Dakota,2023-01-21,3,2023,772061,51,6.605695663943652
Ohio,2023-01-21,3,2023,11749303,1080,9.192034625373097
Oklahoma,2023-01-21,3,2023,4001266,402,10.046820181412583
Oregon,2023-01-21,3,2023,4238665,240,5.662160137684861
Pennsylvania,2023-01-21,3,2023,12969276,1293,9.969716119851254
Puerto Rico,2023-01-21,3,2023,3221789,152,4.717875689562538
Rhode Island,2023-01-21,3,2023,1090390,109,9.996423298086006
South Carolina,2023-01-21,3,2023,5246039,534,10.179108466406749
South Dakota,2023-01-21,3,2023,906458,53,5.846933889932021
Tennessee,2023-01-21,3,2023,7030607,573,8.150078648970139
Texas,2023-01-21,3,2023,29914599,2883,9.637434885889663
US,2023-01-21,3,2023,332200066,32083,9.657734384676491
Utah,2023-01-21,3,2023,3376238,126,3.731964393505434
Vermont,2023-01-21,3,2023,646910,47,7.26530738433476
Virginia,2023-01-21,3,2023,8583866,895,10.42653741332868
Washington,2023-01-21,3,2023,7735834,411,5.312937170058199
West Virginia,2023-01-21,3,2023,1774977,236,13.295946933396884
Wisconsin,2023-01-21,3,2023,5891022,556,9.438090708199697
Wyoming,2023-01-21,3,2023,578583,24,4.148065186844411
Alabama,2023-01-28,4,2023,5063778,483,9.538332841605616
Alaska,2023-01-28,4,2023,711426,49,6.887575095652956
Arizona,2023-01-28,4,2023,7341018,379,5.162771702780186
Arkansas,2023-01-28,4,2023,3041878,210,6.903629928616467
California,2023-01-28,4,2023,38886551,2802,7.205576035786769
Colorado,2023-01-28,4,2023,5803748,272,4.686626641956198
Connecticut,2023-01-28,4,2023,3621089,535,14.774560912476883
Delaware,2023-01-28,4,2023,1014872,103,10.149063133084763
District of Columbia,2023-01-28,4,2023,668576,104,15.555449193509787
Florida,2023-01-28,4,2023,22183852,2508,11.305520790528174
Georgia,2023-01-28,4,2023,10855454,929,8.557910152813507
Hawaii,2023-01-28,4,2023,1398977,97,6.933637936863866
Idaho,2023-01-28,4,2023,1935521,91,4.701576474757959
Illinois,2023-01-28,4,2023,12563096,1117,8.891120469030882
Indiana,2023-01-28,4,2023,6831941,448,6.5574336780718685
Iowa,2023-01-28,4,2023,3200224,174,5.437119401641885
Kansas,2023-01-28,4,2023,2916451,191,6.549055684460325
Kentucky,2023-01-28,4,2023,4494379,391,8.69975585058581
Louisiana,2023-01-28,4,2023,4575074,422,9.223894520613218
Maine,2023-01-28,4,2023,1384543,104,7.511503795837327
Maryland,2023-01-28,4,2023,6133130,540,8.804639719034164
Massachusetts,2023-01-28,4,2023,6978662,850,12.179985217796764
Michigan,2023-01-28,4,2023,10032075,648,6.459281853455043
Minnesota,2023-01-28,4,2023,5716548,407,7.119681318166138
Mississippi,2023-01-28,4,2023,2927305,188,6.422289443703338
Missouri,2023-01-28,4,2023,6164537,480,7.786472852705726
Montana,2023-01-28,4,2023,1119563,62,5.53787504588844
Nebraska,2023-01-28,4,2023,1961505,101,5.149107445558385
Nevada,2023-01-28,4,2023,3165539,150,4.73852952056506
New Hampshire,2023-01-28,4,2023,1394692,65,4.660527198836732
New Jersey,2023-01-28,4,2023,9254137,1258,13.593920211036426
New Mexico,2023-01-28,4,2023,2100079,106,5.047429168140818
New York,2023-01-28,4,2023,19657190,2514,12.789213514240846
North Carolina,2023-01-28,4,2023,10596562,970,9.153912372711074
North Dakota,2023-01-28,4,2023,772061,47,6.087601886379444
Ohio,2023-01-28,4,2023,11749303,916,7.796207145223849
Oklahoma,2023-01-28,4,2023,4001266,389,9.721923011366902
Oregon,2023-01-28,4,2023,4238665,229,5.402644464707638
Pennsylvania,2023-01-28,4,2023,12969276,1372,10.57884804055369
Puerto Rico,2023-01-28,4,2023,3221789,154,4.779953001267308
Rhode Island,2023-01-28,4,2023,1090390,102,9.354451159676813
South Carolina,2023-01-28,4,2023,5246039,427,8.139474372950716
South Dakota,2023-01-28,4,2023,906458,71,7.832685022361765
Tennessee,2023-01-28,4,2023,7030607,500,7.111761473795933
Texas,2023-01-28,4,2023,29914599,2615,8.741551240583235
US,2023-01-28,4,2023,332200066,28644,8.622514843208972
Utah,2023-01-28,4,2023,3376238,139,4.117008338867106
Vermont,2023-01-28,4,2023,646910,48,7.419888392512096
Virginia,2023-01-28,4,2023,8583866,762,8.877119004420619
Washington,2023-01-28,4,2023,7735834,384,4.963912100492332
West Virginia,2023-01-28,4,2023,1774977,200,11.267751638471935
Wisconsin,2023-01-28,4,2023,5891022,526,8.928841209555829
Wyoming,2023-01-28,4,2023,578583,15,2.592540741777757
Alabama,2023-02-04,5,2023,5063778,476,9.400096133756259
Alaska,2023-02-04,5,2023,711426,42,5.903635796273963
Arizona,2023-02-04,5,2023,7341018,374,5.094661258152479
Arkansas,2023-02-04,5,2023,3041878,178,5.851648225208243
California,2023-02-04,5,2023,38886551,2797,7.192718119948462
Colorado,2023-02-04,5,2023,5803748,284,4.8933895820425
Connecticut,2023-02-04,5,2023,3621089,506,13.973696863015519
Delaware,2023-02-04,5,2023,1014872,135,13.302170125887796
District of Columbia,2023-02-04,5,2023,668576,110,16.452878954673814
Florida,2023-02-04,5,2023,22183852,2273,10.24619168934232
Georgia,2023-02-04,5,2023,10855454,989,9.110627708431172
Hawaii,2023-02-04,5,2023,1398977,97,6.933637936863866
Idaho,2023-02-04,5,2023,1935521,86,4.443248097024005
Illinois,2023-02-04,5,2023,12563096,952,7.577749943166875
Indiana,2023-02-04,5,2023,6831941,402,5.884125755769847
Iowa,2023-02-04,5,2023,3200224,165,5.155889087763857
Kansas,2023-02-04,5,2023,2916451,196,6.720496932744627
Kentucky,2023-02-04,5,2023,4494379,425,9.456256359332402
Louisiana,2023-02-04,5,2023,4575074,406,8.874173401348262
Maine,2023-02-04,5,2023,1384543,91,6.572565821357661
Maryland,2023-02-04,5,2023,6133130,450,7.337199765861803
Massachusetts,2023-02-04,5,2023,6978662,808,11.578150654093864
Michigan,2023-02-04,5,2023,10032075,606,6.0406246962866605
Minnesota,2023-02-04,5,2023,5716548,354,6.192548370100277
Mississippi,2023-02-04,5,2023,2927305,174,5.944033846831813
Missouri,2023-02-04,5,2023,6164537,509,8.256905587556698
Montana,2023-02-04,5,2023,1119563,71,6.341760133194827
Nebraska,2023-02-04,5,2023,1961505,69,3.5177070667676094
Nevada,2023-02-04,5,2023,3165539,129,4.075135387685952
New Hampshire,2023-02-04,5,2023,1394692,96,6.8832401705896356
New Jersey,2023-02-04,5,2023,9254137,1149,12.416068618824209
New Mexico,2023-02-04,5,2023,2100079,84,3.9998495294700818
New York,2023-02-04,5,2023,19657190,2260,11.497065450351755
North Carolina,2023-02-04,5,2023,10596562,792,7.474122267203269
North Dakota,2023-02-04,5,2023,772061,65,8.41902388541838
Ohio,2023-02-04,5,2023,11749303,953,8.111119442574594
Oklahoma,2023-02-04,5,2023,4001266,357,8.922176131254458
Oregon,2023-02-04,5,2023,4238665,237,5.5913831359638
Pennsylvania,2023-02-04,5,2023,12969276,1195,9.214084116954563
Puerto Rico,2023-02-04,5,2023,3221789,117,3.631522734729059
Rhode Island,2023-02-04,5,2023,1090390,109,9.996423298086006
South Carolina,2023-02-04,5,2023,5246039,398,7.58667634762151
South Dakota,2023-02-04,5,2023,906458,81,8.935880095933843
Tennessee,2023-02-04,5,2023,7030607,501,7.125984996743524
Texas,2023-02-04,5,2023,29914599,2252,7.528096900112216
US,2023-02-04,5,2023,332200066,26799,8.067126633262017
Utah,2023-02-04,5,2023,3376238,110,3.2580641530602996
Vermont,2023-02-04,5,2023,646910,48,7.419888392512096
Virginia,2023-02-04,5,2023,8583866,707,8.236382068406007
Washington,2023-02-04,5,2023,7735834,379,4.899277828350505
West Virginia,2023-02-04,5,2023,1774977,223,12.563543076896208
Wisconsin,2023-02-04,5,2023,5891022,514,8.725141410098281
Wyoming,2023-02-04,5,2023,578583,18,3.1110488901333087
Alabama,2023-02-11,6,2023,5063778,490,9.676569549454973
Alaska,2023-02-11,6,2023,711426,44,6.184761310382246
Arizona,2023-02-11,6,2023,7341018,387,5.2717484141845175
Arkansas,2023-02-11,6,2023,3041878,173,5.687276084050708
California,2023-02-11,6,2023,38886551,3061,7.871616076211027
Colorado,2023-02-11,6,2023,5803748,312,5.375836442243874
Connecticut,2023-02-11,6,2023,3621089,395,10.908320673697885
Delaware,2023-02-11,6,2023,1014872,113,11.134409068335712
District of Columbia,2023-02-11,6,2023,668576,106,15.85459244723113
Florida,2023-02-11,6,2023,22183852,2062,9.295049389979702
Georgia,2023-02-11,6,2023,10855454,918,8.45657860095027
Hawaii,2023-02-11,6,2023,1398977,87,6.218829902135632
Idaho,2023-02-11,6,2023,1935521,100,5.166567554679076
Illinois,2023-02-11,6,2023,12563096,998,7.943901726135023
Indiana,2023-02-11,6,2023,6831941,454,6.645256450546046
Iowa,2023-02-11,6,2023,3200224,161,5.030897837151399
Kansas,2023-02-11,6,2023,2916451,247,8.469197665244504
Kentucky,2023-02-11,6,2023,4494379,423,9.411756329406131
Louisiana,2023-02-11,6,2023,4575074,497,10.8632122671677
Maine,2023-02-11,6,2023,1384543,103,7.43927779780043
Maryland,2023-02-11,6,2023,6133130,473,7.712212198339184
Massachusetts,2023-02-11,6,2023,6978662,748,10.718386991661152
Michigan,2023-02-11,6,2023,10032075,642,6.399473688145274
Minnesota,2023-02-11,6,2023,5716548,403,7.049709020198903
Mississippi,2023-02-11,6,2023,2927305,193,6.593095014014597
Missouri,2023-02-11,6,2023,6164537,463,7.510701939172399
Montana,2023-02-11,6,2023,1119563,104,9.289338786651577
Nebraska,2023-02-11,6,2023,1961505,103,5.251069969232809
Nevada,2023-02-11,6,2023,3165539,136,4.296266765312321
New Hampshire,2023-02-11,6,2023,1394692,86,6.1662359861532154
New Jersey,2023-02-11,6,2023,9254137,1174,12.686218066579304
New Mexico,2023-02-11,6,2023,2100079,79,3.7617632479540055
New York,2023-02-11,6,2023,19657190,1978,10.062475867608748
North Carolina,2023-02-11,6,2023,10596562,798,7.530744405591172
North Dakota,2023-02-11,6,2023,772061,71,9.196164551764692
Ohio,2023-02-11,6,2023,11749303,891,7.583428565932805
Oklahoma,2023-02-11,6,2023,4001266,333,8.322365971170125
Oregon,2023-02-11,6,2023,4238665,228,5.379052130800618
Pennsylvania,2023-02-11,6,2023,12969276,1235,9.522505342626681
Puerto Rico,2023-02-11,6,2023,3221789,116,3.600484078876674
Rhode Island,2023-02-11,6,2023,1090390,113,10.363264520034116
South Carolina,2023-02-11,6,2023,5246039,337,6.423894294342837
South Dakota,2023-02-11,6,2023,906458,98,10.811311721006378
Tennessee,2023-02-11,6,2023,7030607,582,8.278090355498465
Texas,2023-02-11,6,2023,29914599,2178,7.280726042826113
US,2023-02-11,6,2023,332200066,26710,8.040335548879753
Utah,2023-02-11,6,2023,3376238,138,4.087389573839285
Vermont,2023-02-11,6,2023,646910,42,6.4924023434480835
Virginia,2023-02-11,6,2023,8583866,683,7.956787769054177
Washington,2023-02-11,6,2023,7735834,424,5.4809862776269505
West Virginia,2023-02-11,6,2023,1774977,197,11.098735363894857
Wisconsin,2023-02-11,6,2023,5891022,510,8.657241476945766
Wyoming,2023-02-11,6,2023,578583,23,3.975229137392561
Alabama,2023-02-18,7,2023,5063778,456,9.005134111329525
Alaska,2023-02-18,7,2023,711426,40,5.6225102821656785
Arizona,2023-02-18,7,2023,7341018,364,4.958440368897066
Arkansas,2023-02-18,7,2023,3041878,180,5.917397081671257
California,2023-02-18,7,2023,38886551,2978,7.658174673295145
Colorado,2023-02-18,7,2023,5803748,332,5.720441342387712
Connecticut,2023-02-18,7,2023,3621089,399,11.018784680520142
Delaware,2023-02-18,7,2023,1014872,128,12.612427971212133
District of Columbia,2023-02-18,7,2023,668576,66,9.871727372804289
Florida,2023-02-18,7,2023,22183852,1763,7.947222150598552
Georgia,2023-02-18,7,2023,10855454,788,7.259023897111995
Hawaii,2023-02-18,7,2023,1398977,114,8.148811595901863
Idaho,2023-02-18,7,2023,1935521,117,6.044884038974519
Illinois,2023-02-18,7,2023,12563096,1075,8.556807971538227
Indiana,2023-02-18,7,2023,6831941,480,7.025821797934145
Iowa,2023-02-18,7,2023,3200224,187,5.843340966132371
Kansas,2023-02-18,7,2023,2916451,240,8.229179917646482
Kentucky,2023-02-18,7,2023,4494379,437,9.723256538890022
Louisiana,2023-02-18,7,2023,4575074,425,9.289467230475397
Maine,2023-02-18,7,2023,1384543,124,8.956023756575274
Maryland,2023-02-18,7,2023,6133130,401,6.538260235801296
Massachusetts,2023-02-18,7,2023,6978662,691,9.901611512350074
Michigan,2023-02-18,7,2023,10032075,647,6.449313825903415
Minnesota,2023-02-18,7,2023,5716548,401,7.014722871215286
Mississippi,2023-02-18,7,2023,2927305,189,6.4564505577655895
Missouri,2023-02-18,7,2023,6164537,496,8.046021947795918
Montana,2023-02-18,7,2023,1119563,95,8.485453699345191
Nebraska,2023-02-18,7,2023,1961505,136,6.9334516098607955
Nevada,2023-02-18,7,2023,3165539,164,5.180792275817799
New Hampshire,2023-02-18,7,2023,1394692,92,6.596438496815067
New Jersey,2023-02-18,7,2023,9254137,1029,11.119351269599747
New Mexico,2023-02-18,7,2023,2100079,94,4.476022092502235
New York,2023-02-18,7,2023,19657190,1940,9.869162377735577
North Carolina,2023-02-18,7,2023,10596562,742,7.002271113970739
North Dakota,2023-02-18,7,2023,772061,69,8.937117662982589
Ohio,2023-02-18,7,2023,11749303,1014,8.63029917604474
Oklahoma,2023-02-18,7,2023,4001266,313,7.822524171099847
Oregon,2023-02-18,7,2023,4238665,282,6.653038161779711
Pennsylvania,2023-02-18,7,2023,12969276,1248,9.62274224097012
Puerto Rico,2023-02-18,7,2023,3221789,129,4.003986604957681
Rhode Island,2023-02-18,7,2023,1090390,72,6.603141995065986
South Carolina,2023-02-18,7,2023,5246039,296,5.64235225853258
South Dakota,2023-02-18,7,2023,906458,92,10.149394676863132
Tennessee,2023-02-18,7,2023,7030607,536,7.62380829990924
Texas,2023-02-18,7,2023,29914599,2050,6.85284131670961
US,2023-02-18,7,2023,332200066,25843,7.7793482437176875
Utah,2023-02-18,7,2023,3376238,178,5.2721401749521215
Vermont,2023-02-18,7,2023,646910,43,6.646983351625419
Virginia,2023-02-18,7,2023,8583866,560,6.5238669848760455
Washington,2023-02-18,7,2023,7735834,412,5.325864024486565
West Virginia,2023-02-18,7,2023,1774977,184,10.36633150739418
Wisconsin,2023-02-18,7,2023,5891022,529,8.979766159420215
Wyoming,2023-02-18,7,2023,578583,26,4.493737285748113
Alabama,2023-02-25,8,2023,5063778,402,7.9387366507773445
Alaska,2023-02-25,8,2023,711426,34,4.779133739840827
Arizona,2023-02-25,8,2023,7341018,433,5.898364504759422
Arkansas,2023-02-25,8,2023,3041878,176,5.785899368745229
California,2023-02-25,8,2023,38886551,3088,7.941048821737881
Colorado,2023-02-25,8,2023,5803748,352,6.06504624253155
Connecticut,2023-02-25,8,2023,3621089,382,10.549312651525549
Delaware,2023-02-25,8,2023,1014872,119,11.72561662948628
