model,date,location,horizon,prediction,true_value,quantile
covid,2024-03-02,Massachusetts,2,301,294,0.5
covid,2024-03-02,Massachusetts,2,352,294,0.75
covid,2024-03-02,Massachusetts,2,477,294,0.975
covid,2024-03-09,Massachusetts,3,154,203,0.025
covid,2024-03-09,Massachusetts,3,218,203,0.25
covid,2024-03-09,Massachusetts,3,265,203,0.5
covid,2024-03-09,Massachusetts,3,322,203,0.75
covid,2024-03-09,Massachusetts,3,459,203,0.975
covid,2024-03-16,Massachusetts,4,129,208,0.025
covid,2024-03-16,Massachusetts,4,192,208,0.25
covid,2024-03-16,Massachusetts,4,240,208,0.5
covid,2024-03-16,Massachusetts,4,300,208,0.75
covid,2024-03-16,Massachusetts,4,450,208,0.975
covid,2024-02-24,Michigan,1,352,551,0.025
covid,2024-02-24,Michigan,1,435,551,0.25
covid,2024-02-24,Michigan,1,487,551,0.5
covid,2024-02-24,Michigan,1,544,551,0.75
covid,2024-02-24,Michigan,1,663,551,0.975
covid,2024-03-02,Michigan,2,272,545,0.025
covid,2024-03-02,Michigan,2,370,545,0.25
covid,2024-03-02,Michigan,2,427,545,0.5
covid,2024-03-02,Michigan,2,497,545,0.75
covid,2024-03-02,Michigan,2,656,545,0.975
covid,2024-03-09,Michigan,3,221,479,0.025
covid,2024-03-09,Michigan,3,317,479,0.25
covid,2024-03-09,Michigan,3,381,479,0.5
covid,2024-03-09,Michigan,3,453,479,0.75
covid,2024-03-09,Michigan,3,652,479,0.975
covid,2024-03-16,Michigan,4,188,399,0.025
covid,2024-03-16,Michigan,4,282,399,0.25
covid,2024-03-16,Michigan,4,347,399,0.5
covid,2024-03-16,Michigan,4,426,399,0.75
covid,2024-03-16,Michigan,4,634,399,0.975
covid,2024-02-24,Minnesota,1,145,192,0.025
covid,2024-02-24,Minnesota,1,184,192,0.25
covid,2024-02-24,Minnesota,1,207,192,0.5
covid,2024-02-24,Minnesota,1,233,192,0.75
covid,2024-02-24,Minnesota,1,291,192,0.975
covid,2024-03-02,Minnesota,2,113,170,0.025
covid,2024-03-02,Minnesota,2,155,170,0.25
covid,2024-03-02,Minnesota,2,181,170,0.5
covid,2024-03-02,Minnesota,2,212,170,0.75
covid,2024-03-02,Minnesota,2,283,170,0.975
covid,2024-03-09,Minnesota,3,92,166,0.025
covid,2024-03-09,Minnesota,3,134,166,0.25
covid,2024-03-09,Minnesota,3,162,166,0.5
covid,2024-03-09,Minnesota,3,195,166,0.75
covid,2024-03-09,Minnesota,3,275,166,0.975
covid,2024-03-16,Minnesota,4,78,129,0.025
covid,2024-03-16,Minnesota,4,120,129,0.25
covid,2024-03-16,Minnesota,4,148,129,0.5
covid,2024-03-16,Minnesota,4,183,129,0.75
covid,2024-03-16,Minnesota,4,268,129,0.975
covid,2024-02-24,Mississippi,1,90,138,0.025
covid,2024-02-24,Mississippi,1,115,138,0.25
covid,2024-02-24,Mississippi,1,131,138,0.5
covid,2024-02-24,Mississippi,1,149,138,0.75
covid,2024-02-24,Mississippi,1,192,138,0.975
covid,2024-03-02,Mississippi,2,69,140,0.025
covid,2024-03-02,Mississippi,2,97,140,0.25
covid,2024-03-02,Mississippi,2,115,140,0.5
covid,2024-03-02,Mississippi,2,136,140,0.75
covid,2024-03-02,Mississippi,2,185,140,0.975
covid,2024-03-09,Mississippi,3,56,155,0.025
covid,2024-03-09,Mississippi,3,83,155,0.25
covid,2024-03-09,Mississippi,3,101,155,0.5
covid,2024-03-09,Mississippi,3,123,155,0.75
covid,2024-03-09,Mississippi,3,180,155,0.975
covid,2024-03-16,Mississippi,4,46,85,0.025
covid,2024-03-16,Mississippi,4,73,85,0.25
covid,2024-03-16,Mississippi,4,92,85,0.5
covid,2024-03-16,Mississippi,4,115,85,0.75
covid,2024-03-16,Mississippi,4,175,85,0.975
covid,2024-02-24,Missouri,1,258,408,0.025
covid,2024-02-24,Missouri,1,317,408,0.25
covid,2024-02-24,Missouri,1,352,408,0.5
covid,2024-02-24,Missouri,1,389,408,0.75
covid,2024-02-24,Missouri,1,467,408,0.975
covid,2024-03-02,Missouri,2,208,383,0.025
covid,2024-03-02,Missouri,2,269,383,0.25
covid,2024-03-02,Missouri,2,308,383,0.5
covid,2024-03-02,Missouri,2,352,383,0.75
covid,2024-03-02,Missouri,2,459,383,0.975
covid,2024-03-09,Missouri,3,170,332,0.025
covid,2024-03-09,Missouri,3,233,332,0.25
covid,2024-03-09,Missouri,3,275,332,0.5
covid,2024-03-09,Missouri,3,322,332,0.75
covid,2024-03-09,Missouri,3,442,332,0.975
covid,2024-03-16,Missouri,4,144,248,0.025
covid,2024-03-16,Missouri,4,207,248,0.25
covid,2024-03-16,Missouri,4,250,248,0.5
covid,2024-03-16,Missouri,4,299,248,0.75
covid,2024-03-16,Missouri,4,424,248,0.975
covid,2024-02-24,Montana,1,22,41,0.025
covid,2024-02-24,Montana,1,31,41,0.25
covid,2024-02-24,Montana,1,37,41,0.5
covid,2024-02-24,Montana,1,44,41,0.75
covid,2024-02-24,Montana,1,59,41,0.975
covid,2024-03-02,Montana,2,18,45,0.025
covid,2024-03-02,Montana,2,28,45,0.25
covid,2024-03-02,Montana,2,34,45,0.5
covid,2024-03-02,Montana,2,41,45,0.75
covid,2024-03-02,Montana,2,60,45,0.975
covid,2024-03-09,Montana,3,15,45,0.025
covid,2024-03-09,Montana,3,24,45,0.25
covid,2024-03-09,Montana,3,31,45,0.5
covid,2024-03-09,Montana,3,39,45,0.75
covid,2024-03-09,Montana,3,57,45,0.975
covid,2024-03-16,Montana,4,13,23,0.025
covid,2024-03-16,Montana,4,23,23,0.25
covid,2024-03-16,Montana,4,29,23,0.5
covid,2024-03-16,Montana,4,37,23,0.75
covid,2024-03-16,Montana,4,57,23,0.975
covid,2024-02-24,Nebraska,1,56,117,0.025
covid,2024-02-24,Nebraska,1,74,117,0.25
covid,2024-02-24,Nebraska,1,85,117,0.5
covid,2024-02-24,Nebraska,1,96,117,0.75
covid,2024-02-24,Nebraska,1,121,117,0.975
covid,2024-03-02,Nebraska,2,45,83,0.025
covid,2024-03-02,Nebraska,2,63,83,0.25
covid,2024-03-02,Nebraska,2,74,83,0.5
covid,2024-03-02,Nebraska,2,87,83,0.75
covid,2024-03-02,Nebraska,2,116,83,0.975
covid,2024-03-09,Nebraska,3,37,86,0.025
covid,2024-03-09,Nebraska,3,54,86,0.25
covid,2024-03-09,Nebraska,3,66,86,0.5
covid,2024-03-09,Nebraska,3,79,86,0.75
covid,2024-03-09,Nebraska,3,112,86,0.975
covid,2024-03-16,Nebraska,4,30,87,0.025
covid,2024-03-16,Nebraska,4,48,87,0.25
covid,2024-03-16,Nebraska,4,60,87,0.5
covid,2024-03-16,Nebraska,4,74,87,0.75
covid,2024-03-16,Nebraska,4,109,87,0.975
covid,2024-02-24,Nevada,1,72,91,0.025
covid,2024-02-24,Nevada,1,94,91,0.25
covid,2024-02-24,Nevada,1,108,91,0.5
covid,2024-02-24,Nevada,1,124,91,0.75
covid,2024-02-24,Nevada,1,157,91,0.975
covid,2024-03-02,Nevada,2,57,116,0.025
covid,2024-03-02,Nevada,2,81,116,0.25
covid,2024-03-02,Nevada,2,96,116,0.5
covid,2024-03-02,Nevada,2,114,116,0.75
covid,2024-03-02,Nevada,2,153,116,0.975
covid,2024-03-09,Nevada,3,48,94,0.025
covid,2024-03-09,Nevada,3,71,94,0.25
covid,2024-03-09,Nevada,3,87,94,0.5
covid,2024-03-09,Nevada,3,106,94,0.75
covid,2024-03-09,Nevada,3,152,94,0.975
covid,2024-03-16,Nevada,4,41,68,0.025
covid,2024-03-16,Nevada,4,64,68,0.25
covid,2024-03-16,Nevada,4,80,68,0.5
covid,2024-03-16,Nevada,4,100,68,0.75
covid,2024-03-16,Nevada,4,149,68,0.975
covid,2024-02-24,New Hampshire,1,35,55,0.025
covid,2024-02-24,New Hampshire,1,50,55,0.25
covid,2024-02-24,New Hampshire,1,59,55,0.5
covid,2024-02-24,New Hampshire,1,69,55,0.75
covid,2024-02-24,New Hampshire,1,92,55,0.975
covid,2024-03-02,New Hampshire,2,27,43,0.025
covid,2024-03-02,New Hampshire,2,42,43,0.25
covid,2024-03-02,New Hampshire,2,51,43,0.5
covid,2024-03-02,New Hampshire,2,62,43,0.75
covid,2024-03-02,New Hampshire,2,88,43,0.975
covid,2024-03-09,New Hampshire,3,22,51,0.025
covid,2024-03-09,New Hampshire,3,35,51,0.25
covid,2024-03-09,New Hampshire,3,45,51,0.5
covid,2024-03-09,New Hampshire,3,56,51,0.75
covid,2024-03-09,New Hampshire,3,85,51,0.975
covid,2024-03-16,New Hampshire,4,18,36,0.025
covid,2024-03-16,New Hampshire,4,31,36,0.25
covid,2024-03-16,New Hampshire,4,40,36,0.5
covid,2024-03-16,New Hampshire,4,52,36,0.75
covid,2024-03-16,New Hampshire,4,83,36,0.975
covid,2024-02-24,New Jersey,1,398,555,0.025
covid,2024-02-24,New Jersey,1,496,555,0.25
covid,2024-02-24,New Jersey,1,562,555,0.5
covid,2024-02-24,New Jersey,1,632,555,0.75
covid,2024-02-24,New Jersey,1,801,555,0.975
covid,2024-03-02,New Jersey,2,297,522,0.025
covid,2024-03-02,New Jersey,2,411,522,0.25
covid,2024-03-02,New Jersey,2,489,522,0.5
covid,2024-03-02,New Jersey,2,574,522,0.75
covid,2024-03-02,New Jersey,2,785,522,0.975
covid,2024-03-09,New Jersey,3,238,412,0.025
covid,2024-03-09,New Jersey,3,354,412,0.25
covid,2024-03-09,New Jersey,3,427,412,0.5
covid,2024-03-09,New Jersey,3,522,412,0.75
covid,2024-03-09,New Jersey,3,768,412,0.975
covid,2024-03-16,New Jersey,4,199,343,0.025
covid,2024-03-16,New Jersey,4,311,343,0.25
covid,2024-03-16,New Jersey,4,387,343,0.5
covid,2024-03-16,New Jersey,4,483,343,0.75
covid,2024-03-16,New Jersey,4,734,343,0.975
covid,2024-02-24,New Mexico,1,37,72,0.025
covid,2024-02-24,New Mexico,1,51,72,0.25
covid,2024-02-24,New Mexico,1,60,72,0.5
covid,2024-02-24,New Mexico,1,69,72,0.75
covid,2024-02-24,New Mexico,1,89,72,0.975
covid,2024-03-02,New Mexico,2,30,44,0.025
covid,2024-03-02,New Mexico,2,44,44,0.25
covid,2024-03-02,New Mexico,2,53,44,0.5
covid,2024-03-02,New Mexico,2,63,44,0.75
covid,2024-03-02,New Mexico,2,88,44,0.975
covid,2024-03-09,New Mexico,3,25,70,0.025
covid,2024-03-09,New Mexico,3,39,70,0.25
covid,2024-03-09,New Mexico,3,48,70,0.5
covid,2024-03-09,New Mexico,3,59,70,0.75
covid,2024-03-09,New Mexico,3,86,70,0.975
covid,2024-03-16,New Mexico,4,22,46,0.025
covid,2024-03-16,New Mexico,4,35,46,0.25
covid,2024-03-16,New Mexico,4,45,46,0.5
covid,2024-03-16,New Mexico,4,56,46,0.75
covid,2024-03-16,New Mexico,4,86,46,0.975
covid,2024-02-24,New York,1,858,1116,0.025
covid,2024-02-24,New York,1,1049,1116,0.25
covid,2024-02-24,New York,1,1171,1116,0.5
covid,2024-02-24,New York,1,1297,1116,0.75
covid,2024-02-24,New York,1,1576,1116,0.975
covid,2024-03-02,New York,2,664,924,0.025
covid,2024-03-02,New York,2,881,924,0.25
covid,2024-03-02,New York,2,1017,924,0.5
covid,2024-03-02,New York,2,1177,924,0.75
covid,2024-03-02,New York,2,1558,924,0.975
covid,2024-03-09,New York,3,536,767,0.025
covid,2024-03-09,New York,3,753,767,0.25
covid,2024-03-09,New York,3,898,767,0.5
covid,2024-03-09,New York,3,1073,767,0.75
covid,2024-03-09,New York,3,1511,767,0.975
covid,2024-03-16,New York,4,454,609,0.025
covid,2024-03-16,New York,4,659,609,0.25
covid,2024-03-16,New York,4,808,609,0.5
covid,2024-03-16,New York,4,988,609,0.75
covid,2024-03-16,New York,4,1461,609,0.975
covid,2024-02-24,North Carolina,1,434,707,0.025
covid,2024-02-24,North Carolina,1,546,707,0.25
covid,2024-02-24,North Carolina,1,610,707,0.5
covid,2024-02-24,North Carolina,1,684,707,0.75
covid,2024-02-24,North Carolina,1,844,707,0.975
covid,2024-03-02,North Carolina,2,334,568,0.025
covid,2024-03-02,North Carolina,2,450,568,0.25
covid,2024-03-02,North Carolina,2,528,568,0.5
covid,2024-03-02,North Carolina,2,614,568,0.75
covid,2024-03-02,North Carolina,2,831,568,0.975
covid,2024-03-09,North Carolina,3,268,548,0.025
covid,2024-03-09,North Carolina,3,383,548,0.25
covid,2024-03-09,North Carolina,3,462,548,0.5
covid,2024-03-09,North Carolina,3,554,548,0.75
covid,2024-03-09,North Carolina,3,791,548,0.975
covid,2024-03-16,North Carolina,4,223,364,0.025
covid,2024-03-16,North Carolina,4,338,364,0.25
covid,2024-03-16,North Carolina,4,414,364,0.5
covid,2024-03-16,North Carolina,4,510,364,0.75
covid,2024-03-16,North Carolina,4,757,364,0.975
covid,2024-02-24,North Dakota,1,20,39,0.025
covid,2024-02-24,North Dakota,1,29,39,0.25
covid,2024-02-24,North Dakota,1,35,39,0.5
covid,2024-02-24,North Dakota,1,41,39,0.75
covid,2024-02-24,North Dakota,1,55,39,0.975
covid,2024-03-02,North Dakota,2,16,36,0.025
covid,2024-03-02,North Dakota,2,25,36,0.25
covid,2024-03-02,North Dakota,2,31,36,0.5
covid,2024-03-02,North Dakota,2,38,36,0.75
covid,2024-03-02,North Dakota,2,55,36,0.975
covid,2024-03-09,North Dakota,3,12,38,0.025
covid,2024-03-09,North Dakota,3,22,38,0.25
covid,2024-03-09,North Dakota,3,27,38,0.5
covid,2024-03-09,North Dakota,3,34,38,0.75
covid,2024-03-09,North Dakota,3,53,38,0.975
covid,2024-03-16,North Dakota,4,10,30,0.025
covid,2024-03-16,North Dakota,4,19,30,0.25
covid,2024-03-16,North Dakota,4,25,30,0.5
covid,2024-03-16,North Dakota,4,33,30,0.75
covid,2024-03-16,North Dakota,4,52,30,0.975
covid,2024-02-24,Ohio,1,384,629,0.025
covid,2024-02-24,Ohio,1,473,629,0.25
covid,2024-02-24,Ohio,1,529,629,0.5
covid,2024-02-24,Ohio,1,591,629,0.75
covid,2024-02-24,Ohio,1,725,629,0.975
covid,2024-03-02,Ohio,2,306,508,0.025
covid,2024-03-02,Ohio,2,404,508,0.25
covid,2024-03-02,Ohio,2,469,508,0.5
covid,2024-03-02,Ohio,2,543,508,0.75
covid,2024-03-02,Ohio,2,721,508,0.975
covid,2024-03-09,Ohio,3,252,367,0.025
covid,2024-03-09,Ohio,3,351,367,0.25
covid,2024-03-09,Ohio,3,419,367,0.5
covid,2024-03-09,Ohio,3,501,367,0.75
covid,2024-03-09,Ohio,3,705,367,0.975
covid,2024-03-16,Ohio,4,212,388,0.025
covid,2024-03-16,Ohio,4,315,388,0.25
covid,2024-03-16,Ohio,4,386,388,0.5
covid,2024-03-16,Ohio,4,471,388,0.75
covid,2024-03-16,Ohio,4,690,388,0.975
covid,2024-02-24,Oklahoma,1,170,199,0.025
covid,2024-02-24,Oklahoma,1,211,199,0.25
covid,2024-02-24,Oklahoma,1,237,199,0.5
covid,2024-02-24,Oklahoma,1,267,199,0.75
covid,2024-02-24,Oklahoma,1,326,199,0.975
covid,2024-03-02,Oklahoma,2,131,208,0.025
covid,2024-03-02,Oklahoma,2,179,208,0.25
covid,2024-03-02,Oklahoma,2,208,208,0.5
covid,2024-03-02,Oklahoma,2,243,208,0.75
covid,2024-03-02,Oklahoma,2,316,208,0.975
covid,2024-03-09,Oklahoma,3,110,209,0.025
covid,2024-03-09,Oklahoma,3,156,209,0.25
covid,2024-03-09,Oklahoma,3,186,209,0.5
covid,2024-03-09,Oklahoma,3,223,209,0.75
covid,2024-03-09,Oklahoma,3,308,209,0.975
covid,2024-03-16,Oklahoma,4,92,176,0.025
covid,2024-03-16,Oklahoma,4,138,176,0.25
covid,2024-03-16,Oklahoma,4,169,176,0.5
covid,2024-03-16,Oklahoma,4,206,176,0.75
covid,2024-03-16,Oklahoma,4,302,176,0.975
covid,2024-02-24,Oregon,1,97,185,0.025
covid,2024-02-24,Oregon,1,125,185,0.25
covid,2024-02-24,Oregon,1,143,185,0.5
covid,2024-02-24,Oregon,1,163,185,0.75
covid,2024-02-24,Oregon,1,206,185,0.975
covid,2024-03-02,Oregon,2,74,137,0.025
covid,2024-03-02,Oregon,2,106,137,0.25
covid,2024-03-02,Oregon,2,125,137,0.5
covid,2024-03-02,Oregon,2,148,137,0.75
covid,2024-03-02,Oregon,2,203,137,0.975
covid,2024-03-09,Oregon,3,60,129,0.025
covid,2024-03-09,Oregon,3,90,129,0.25
covid,2024-03-09,Oregon,3,110,129,0.5
covid,2024-03-09,Oregon,3,135,129,0.75
covid,2024-03-09,Oregon,3,199,129,0.975
covid,2024-03-16,Oregon,4,51,141,0.025
covid,2024-03-16,Oregon,4,80,141,0.25
covid,2024-03-16,Oregon,4,100,141,0.5
covid,2024-03-16,Oregon,4,126,141,0.75
covid,2024-03-16,Oregon,4,192,141,0.975
covid,2024-02-24,Pennsylvania,1,511,695,0.025
covid,2024-02-24,Pennsylvania,1,618,695,0.25
covid,2024-02-24,Pennsylvania,1,689,695,0.5
covid,2024-02-24,Pennsylvania,1,768,695,0.75
covid,2024-02-24,Pennsylvania,1,934,695,0.975
covid,2024-03-02,Pennsylvania,2,393,602,0.025
covid,2024-03-02,Pennsylvania,2,520,602,0.25
covid,2024-03-02,Pennsylvania,2,603,602,0.5
covid,2024-03-02,Pennsylvania,2,698,602,0.75
covid,2024-03-02,Pennsylvania,2,918,602,0.975
covid,2024-03-09,Pennsylvania,3,319,522,0.025
covid,2024-03-09,Pennsylvania,3,448,522,0.25
covid,2024-03-09,Pennsylvania,3,533,522,0.5
covid,2024-03-09,Pennsylvania,3,636,522,0.75
covid,2024-03-09,Pennsylvania,3,884,522,0.975
covid,2024-03-16,Pennsylvania,4,270,411,0.025
covid,2024-03-16,Pennsylvania,4,399,411,0.25
covid,2024-03-16,Pennsylvania,4,486,411,0.5
covid,2024-03-16,Pennsylvania,4,589,411,0.75
covid,2024-03-16,Pennsylvania,4,851,411,0.975
covid,2024-02-24,Puerto Rico,1,69,105,0.025
covid,2024-02-24,Puerto Rico,1,104,105,0.25
covid,2024-02-24,Puerto Rico,1,130,105,0.5
covid,2024-02-24,Puerto Rico,1,160,105,0.75
covid,2024-02-24,Puerto Rico,1,238,105,0.975
covid,2024-03-02,Puerto Rico,2,47,93,0.025
covid,2024-03-02,Puerto Rico,2,83,93,0.25
covid,2024-03-02,Puerto Rico,2,112,93,0.5
covid,2024-03-02,Puerto Rico,2,148,93,0.75
covid,2024-03-02,Puerto Rico,2,252,93,0.975
covid,2024-03-09,Puerto Rico,3,34,54,0.025
covid,2024-03-09,Puerto Rico,3,69,54,0.25
covid,2024-03-09,Puerto Rico,3,98,54,0.5
covid,2024-03-09,Puerto Rico,3,136,54,0.75
covid,2024-03-09,Puerto Rico,3,256,54,0.975
covid,2024-03-16,Puerto Rico,4,28,81,0.025
covid,2024-03-16,Puerto Rico,4,60,81,0.25
covid,2024-03-16,Puerto Rico,4,86,81,0.5
covid,2024-03-16,Puerto Rico,4,127,81,0.75
covid,2024-03-16,Puerto Rico,4,256,81,0.975
covid,2024-02-24,Rhode Island,1,25,44,0.025
covid,2024-02-24,Rhode Island,1,37,44,0.25
covid,2024-02-24,Rhode Island,1,44,44,0.5
covid,2024-02-24,Rhode Island,1,51,44,0.75
covid,2024-02-24,Rhode Island,1,69,44,0.975
covid,2024-03-02,Rhode Island,2,20,20,0.025
covid,2024-03-02,Rhode Island,2,31,20,0.25
covid,2024-03-02,Rhode Island,2,38,20,0.5
covid,2024-03-02,Rhode Island,2,47,20,0.75
covid,2024-03-02,Rhode Island,2,67,20,0.975
covid,2024-03-09,Rhode Island,3,15,33,0.025
covid,2024-03-09,Rhode Island,3,26,33,0.25
covid,2024-03-09,Rhode Island,3,33,33,0.5
covid,2024-03-09,Rhode Island,3,42,33,0.75
covid,2024-03-09,Rhode Island,3,66,33,0.975
covid,2024-03-16,Rhode Island,4,13,22,0.025
covid,2024-03-16,Rhode Island,4,23,22,0.25
covid,2024-03-16,Rhode Island,4,30,22,0.5
covid,2024-03-16,Rhode Island,4,40,22,0.75
covid,2024-03-16,Rhode Island,4,64,22,0.975
covid,2024-02-24,South Carolina,1,239,374,0.025
covid,2024-02-24,South Carolina,1,311,374,0.25
covid,2024-02-24,South Carolina,1,355,374,0.5
covid,2024-02-24,South Carolina,1,402,374,0.75
covid,2024-02-24,South Carolina,1,517,374,0.975
covid,2024-03-02,South Carolina,2,176,370,0.025
covid,2024-03-02,South Carolina,2,254,370,0.25
covid,2024-03-02,South Carolina,2,304,370,0.5
covid,2024-03-02,South Carolina,2,362,370,0.75
covid,2024-03-02,South Carolina,2,514,370,0.975
covid,2024-03-09,South Carolina,3,138,329,0.025
covid,2024-03-09,South Carolina,3,214,329,0.25
covid,2024-03-09,South Carolina,3,263,329,0.5
covid,2024-03-09,South Carolina,3,325,329,0.75
covid,2024-03-09,South Carolina,3,488,329,0.975
covid,2024-03-16,South Carolina,4,114,238,0.025
covid,2024-03-16,South Carolina,4,185,238,0.25
covid,2024-03-16,South Carolina,4,236,238,0.5
covid,2024-03-16,South Carolina,4,300,238,0.75
covid,2024-03-16,South Carolina,4,468,238,0.975
covid,2024-02-24,South Dakota,1,32,48,0.025
covid,2024-02-24,South Dakota,1,43,48,0.25
covid,2024-02-24,South Dakota,1,50,48,0.5
covid,2024-02-24,South Dakota,1,58,48,0.75
covid,2024-02-24,South Dakota,1,75,48,0.975
covid,2024-03-02,South Dakota,2,25,33,0.025
covid,2024-03-02,South Dakota,2,36,33,0.25
covid,2024-03-02,South Dakota,2,44,33,0.5
covid,2024-03-02,South Dakota,2,52,33,0.75
covid,2024-03-02,South Dakota,2,72,33,0.975
covid,2024-03-09,South Dakota,3,20,35,0.025
covid,2024-03-09,South Dakota,3,32,35,0.25
covid,2024-03-09,South Dakota,3,39,35,0.5
covid,2024-03-09,South Dakota,3,48,35,0.75
covid,2024-03-09,South Dakota,3,69,35,0.975
covid,2024-03-16,South Dakota,4,16,22,0.025
covid,2024-03-16,South Dakota,4,28,22,0.25
covid,2024-03-16,South Dakota,4,36,22,0.5
covid,2024-03-16,South Dakota,4,45,22,0.75
covid,2024-03-16,South Dakota,4,66,22,0.975
covid,2024-02-24,Tennessee,1,265,444,0.025
covid,2024-02-24,Tennessee,1,325,444,0.25
covid,2024-02-24,Tennessee,1,361,444,0.5
covid,2024-02-24,Tennessee,1,400,444,0.75
covid,2024-02-24,Tennessee,1,485,444,0.975
covid,2024-03-02,Tennessee,2,210,464,0.025
covid,2024-03-02,Tennessee,2,275,464,0.25
covid,2024-03-02,Tennessee,2,317,464,0.5
covid,2024-03-02,Tennessee,2,362,464,0.75
covid,2024-03-02,Tennessee,2,468,464,0.975
covid,2024-03-09,Tennessee,3,174,404,0.025
covid,2024-03-09,Tennessee,3,235,404,0.25
covid,2024-03-09,Tennessee,3,278,404,0.5
covid,2024-03-09,Tennessee,3,328,404,0.75
covid,2024-03-09,Tennessee,3,455,404,0.975
covid,2024-03-16,Tennessee,4,146,294,0.025
covid,2024-03-16,Tennessee,4,209,294,0.25
covid,2024-03-16,Tennessee,4,252,294,0.5
covid,2024-03-16,Tennessee,4,303,294,0.75
covid,2024-03-16,Tennessee,4,440,294,0.975
covid,2024-02-24,Texas,1,1132,1540,0.025
covid,2024-02-24,Texas,1,1390,1540,0.25
covid,2024-02-24,Texas,1,1543,1540,0.5
covid,2024-02-24,Texas,1,1719,1540,0.75
covid,2024-02-24,Texas,1,2117,1540,0.975
covid,2024-03-02,Texas,2,872,1315,0.025
covid,2024-03-02,Texas,2,1167,1315,0.25
covid,2024-03-02,Texas,2,1351,1315,0.5
covid,2024-03-02,Texas,2,1574,1315,0.75
covid,2024-03-02,Texas,2,2102,1315,0.975
covid,2024-03-09,Texas,3,701,1123,0.025
covid,2024-03-09,Texas,3,1004,1123,0.25
covid,2024-03-09,Texas,3,1207,1123,0.5
covid,2024-03-09,Texas,3,1451,1123,0.75
covid,2024-03-09,Texas,3,2062,1123,0.975
covid,2024-03-16,Texas,4,586,917,0.025
covid,2024-03-16,Texas,4,893,917,0.25
covid,2024-03-16,Texas,4,1090,917,0.5
covid,2024-03-16,Texas,4,1354,917,0.75
covid,2024-03-16,Texas,4,1965,917,0.975
covid,2024-02-24,Utah,1,61,89,0.025
covid,2024-02-24,Utah,1,80,89,0.25
covid,2024-02-24,Utah,1,91,89,0.5
covid,2024-02-24,Utah,1,104,89,0.75
covid,2024-02-24,Utah,1,130,89,0.975
covid,2024-03-02,Utah,2,49,86,0.025
covid,2024-03-02,Utah,2,69,86,0.25
covid,2024-03-02,Utah,2,81,86,0.5
covid,2024-03-02,Utah,2,95,86,0.75
covid,2024-03-02,Utah,2,128,86,0.975
covid,2024-03-09,Utah,3,41,113,0.025
covid,2024-03-09,Utah,3,60,113,0.25
covid,2024-03-09,Utah,3,73,113,0.5
covid,2024-03-09,Utah,3,88,113,0.75
covid,2024-03-09,Utah,3,125,113,0.975
covid,2024-03-16,Utah,4,35,75,0.025
covid,2024-03-16,Utah,4,54,75,0.25
covid,2024-03-16,Utah,4,68,75,0.5
covid,2024-03-16,Utah,4,84,75,0.75
covid,2024-03-16,Utah,4,123,75,0.975
covid,2024-02-24,Vermont,1,12,26,0.025
covid,2024-02-24,Vermont,1,19,26,0.25
covid,2024-02-24,Vermont,1,24,26,0.5
covid,2024-02-24,Vermont,1,28,26,0.75
covid,2024-02-24,Vermont,1,40,26,0.975
covid,2024-03-02,Vermont,2,9,19,0.025
covid,2024-03-02,Vermont,2,16,19,0.25
covid,2024-03-02,Vermont,2,20,19,0.5
covid,2024-03-02,Vermont,2,25,19,0.75
covid,2024-03-02,Vermont,2,39,19,0.975
covid,2024-03-09,Vermont,3,7,18,0.025
covid,2024-03-09,Vermont,3,14,18,0.25
covid,2024-03-09,Vermont,3,18,18,0.5
covid,2024-03-09,Vermont,3,23,18,0.75
covid,2024-03-09,Vermont,3,37,18,0.975
covid,2024-03-16,Vermont,4,6,11,0.025
covid,2024-03-16,Vermont,4,12,11,0.25
covid,2024-03-16,Vermont,4,16,11,0.5
covid,2024-03-16,Vermont,4,21,11,0.75
covid,2024-03-16,Vermont,4,35,11,0.975
covid,2024-02-24,Virginia,1,370,595,0.025
covid,2024-02-24,Virginia,1,458,595,0.25
covid,2024-02-24,Virginia,1,510,595,0.5
covid,2024-02-24,Virginia,1,565,595,0.75
covid,2024-02-24,Virginia,1,685,595,0.975
covid,2024-03-02,Virginia,2,284,489,0.025
covid,2024-03-02,Virginia,2,379,489,0.25
covid,2024-03-02,Virginia,2,438,489,0.5
covid,2024-03-02,Virginia,2,506,489,0.75
covid,2024-03-02,Virginia,2,661,489,0.975
covid,2024-03-09,Virginia,3,229,460,0.025
covid,2024-03-09,Virginia,3,319,460,0.25
covid,2024-03-09,Virginia,3,380,460,0.5
covid,2024-03-09,Virginia,3,453,460,0.75
covid,2024-03-09,Virginia,3,636,460,0.975
covid,2024-03-16,Virginia,4,187,372,0.025
covid,2024-03-16,Virginia,4,280,372,0.25
covid,2024-03-16,Virginia,4,340,372,0.5
covid,2024-03-16,Virginia,4,414,372,0.75
covid,2024-03-16,Virginia,4,608,372,0.975
covid,2024-02-24,Washington,1,164,254,0.025
covid,2024-02-24,Washington,1,214,254,0.25
covid,2024-02-24,Washington,1,247,254,0.5
covid,2024-02-24,Washington,1,284,254,0.75
covid,2024-02-24,Washington,1,363,254,0.975
covid,2024-03-02,Washington,2,125,270,0.025
covid,2024-03-02,Washington,2,180,270,0.25
