location,date,epiweek,epiyear,population,count,weekly_rate
Kansas,2023-06-24,25,2023,2916451,2,0.06857649931372069
Kentucky,2023-06-24,25,2023,4494379,6,0.13350008977881037
Louisiana,2023-06-24,25,2023,4575074,8,0.17486055963247807
Maine,2023-06-24,25,2023,1384543,1,0.07222599803689737
Maryland,2023-06-24,25,2023,6133130,9,0.14674399531723606
Massachusetts,2023-06-24,25,2023,6978662,4,0.05731757749551418
Michigan,2023-06-24,25,2023,10032075,14,0.13955238572279413
Minnesota,2023-06-24,25,2023,5716548,2,0.034986148983617384
Mississippi,2023-06-24,25,2023,2927305,13,0.4440944828092734
Missouri,2023-06-24,25,2023,6164537,12,0.19466182131764315
Montana,2023-06-24,25,2023,1119563,1,0.08932056525626517
Nebraska,2023-06-24,25,2023,1961505,1,0.05098126183721173
Nevada,2023-06-24,25,2023,3165539,8,0.25272157443013654
New Hampshire,2023-06-24,25,2023,1394692,0,0
New Jersey,2023-06-24,25,2023,9254137,12,0.12967173492244605
New Mexico,2023-06-24,25,2023,2100079,1,0.04761725630321526
New York,2023-06-24,25,2023,19657190,36,0.18313909566932
North Carolina,2023-06-24,25,2023,10596562,16,0.15099236903440946
North Dakota,2023-06-24,25,2023,772061,1,0.129523444391052
Ohio,2023-06-24,25,2023,11749303,14,0.11915600440298459
Oklahoma,2023-06-24,25,2023,4001266,9,0.224928810031625
Oregon,2023-06-24,25,2023,4238665,5,0.11796166953510126
Pennsylvania,2023-06-24,25,2023,12969276,49,0.3778160014483461
Puerto Rico,2023-06-24,25,2023,3221789,58,1.800242039438337
Rhode Island,2023-06-24,25,2023,1090390,0,0
South Carolina,2023-06-24,25,2023,5246039,23,0.43842602008868026
South Dakota,2023-06-24,25,2023,906458,0,0
Tennessee,2023-06-24,25,2023,7030607,13,0.18490579831869425
Texas,2023-06-24,25,2023,29914599,109,0.36437058708358416
US,2023-06-24,25,2023,332200066,816,0.2456351107407667
Utah,2023-06-24,25,2023,3376238,3,0.08885629508346272
Vermont,2023-06-24,25,2023,646910,0,0
Virginia,2023-06-24,25,2023,8583866,22,0.25629477440584464
Washington,2023-06-24,25,2023,7735834,17,0.21975652528221262
West Virginia,2023-06-24,25,2023,1774977,2,0.11267751638471935
Wisconsin,2023-06-24,25,2023,5891022,1,0.016974983288128954
Wyoming,2023-06-24,25,2023,578583,1,0.17283604945185047
Alabama,2023-07-01,26,2023,5063778,11,0.21722911233470346
Alaska,2023-07-01,26,2023,711426,4,0.5622510282165678
Arizona,2023-07-01,26,2023,7341018,29,0.3950405788407003
Arkansas,2023-07-01,26,2023,3041878,6,0.1972465693890419
California,2023-07-01,26,2023,38886551,49,0.12600757521540032
Colorado,2023-07-01,26,2023,5803748,7,0.12061171505034333
Connecticut,2023-07-01,26,2023,3621089,6,0.1656960102333856
Delaware,2023-07-01,26,2023,1014872,0,0
District of Columbia,2023-07-01,26,2023,668576,1,0.14957162686067105
Florida,2023-07-01,26,2023,22183852,158,0.7122297786696378
Georgia,2023-07-01,26,2023,10855454,38,0.3500544518911876
Hawaii,2023-07-01,26,2023,1398977,10,0.7148080347282335
Idaho,2023-07-01,26,2023,1935521,7,0.36165972882753533
Illinois,2023-07-01,26,2023,12563096,8,0.06367857095098214
Indiana,2023-07-01,26,2023,6831941,9,0.1317341587112652
Iowa,2023-07-01,26,2023,3200224,2,0.06249562530622856
Kansas,2023-07-01,26,2023,2916451,3,0.10286474897058102
Kentucky,2023-07-01,26,2023,4494379,5,0.11125007481567531
Louisiana,2023-07-01,26,2023,4575074,16,0.34972111926495614
Maine,2023-07-01,26,2023,1384543,2,0.14445199607379475
Maryland,2023-07-01,26,2023,6133130,0,0
Massachusetts,2023-07-01,26,2023,6978662,7,0.10030576061714983
Michigan,2023-07-01,26,2023,10032075,9,0.08971224796465338
Minnesota,2023-07-01,26,2023,5716548,0,0
Mississippi,2023-07-01,26,2023,2927305,15,0.5124167109337769
Missouri,2023-07-01,26,2023,6164537,7,0.1135527291019585
Montana,2023-07-01,26,2023,1119563,1,0.08932056525626517
Nebraska,2023-07-01,26,2023,1961505,1,0.05098126183721173
Nevada,2023-07-01,26,2023,3165539,7,0.22113137762636947
New Hampshire,2023-07-01,26,2023,1394692,1,0.07170041844364204
New Jersey,2023-07-01,26,2023,9254137,6,0.06483586746122302
New Mexico,2023-07-01,26,2023,2100079,0,0
New York,2023-07-01,26,2023,19657190,29,0.1475287159558411
North Carolina,2023-07-01,26,2023,10596562,17,0.16042939209906004
North Dakota,2023-07-01,26,2023,772061,1,0.129523444391052
Ohio,2023-07-01,26,2023,11749303,13,0.11064486123134283
Oklahoma,2023-07-01,26,2023,4001266,13,0.32489717004568053
Oregon,2023-07-01,26,2023,4238665,1,0.023592333907020254
Pennsylvania,2023-07-01,26,2023,12969276,47,0.3623949401647401
Puerto Rico,2023-07-01,26,2023,3221789,52,1.6140101043240263
Rhode Island,2023-07-01,26,2023,1090390,1,0.09171030548702758
South Carolina,2023-07-01,26,2023,5246039,20,0.3812400174684176
South Dakota,2023-07-01,26,2023,906458,2,0.22063901471441588
Tennessee,2023-07-01,26,2023,7030607,24,0.3413645507422048
Texas,2023-07-01,26,2023,29914599,87,0.29082789978231033
US,2023-07-01,26,2023,332200066,802,0.24142078286041038
Utah,2023-07-01,26,2023,3376238,3,0.08885629508346272
Vermont,2023-07-01,26,2023,646910,1,0.15458100817733533
Virginia,2023-07-01,26,2023,8583866,39,0.45434073644672457
Washington,2023-07-01,26,2023,7735834,19,0.2456102341389435
West Virginia,2023-07-01,26,2023,1774977,3,0.16901627457707902
Wisconsin,2023-07-01,26,2023,5891022,5,0.08487491644064477
Wyoming,2023-07-01,26,2023,578583,0,0
Alabama,2023-07-08,27,2023,5063778,3,0.059244303364010036
Alaska,2023-07-08,27,2023,711426,2,0.2811255141082839
Arizona,2023-07-08,27,2023,7341018,34,0.46315102346840725
Arkansas,2023-07-08,27,2023,3041878,4,0.13149771292602794
California,2023-07-08,27,2023,38886551,26,0.066861162359192
Colorado,2023-07-08,27,2023,5803748,3,0.051690735021575715
Connecticut,2023-07-08,27,2023,3621089,1,0.027616001705564264
Delaware,2023-07-08,27,2023,1014872,0,0
District of Columbia,2023-07-08,27,2023,668576,2,0.2991432537213421
Florida,2023-07-08,27,2023,22183852,144,0.6491208109394166
Georgia,2023-07-08,27,2023,10855454,23,0.21187506298677145
Hawaii,2023-07-08,27,2023,1398977,8,0.5718464277825869
Idaho,2023-07-08,27,2023,1935521,3,0.1549970266403723
Illinois,2023-07-08,27,2023,12563096,11,0.08755803505760044
Indiana,2023-07-08,27,2023,6831941,2,0.029274257491392272
Iowa,2023-07-08,27,2023,3200224,2,0.06249562530622856
Kansas,2023-07-08,27,2023,2916451,1,0.034288249656860344
Kentucky,2023-07-08,27,2023,4494379,8,0.1780001197050805
Louisiana,2023-07-08,27,2023,4575074,13,0.28414840940277686
Maine,2023-07-08,27,2023,1384543,3,0.2166779941106921
Maryland,2023-07-08,27,2023,6133130,3,0.04891466510574535
Massachusetts,2023-07-08,27,2023,6978662,3,0.04298818312163564
Michigan,2023-07-08,27,2023,10032075,5,0.049840137758140765
Minnesota,2023-07-08,27,2023,5716548,1,0.017493074491808692
Mississippi,2023-07-08,27,2023,2927305,14,0.4782555968715252
Missouri,2023-07-08,27,2023,6164537,3,0.04866545532941079
Montana,2023-07-08,27,2023,1119563,0,0
Nebraska,2023-07-08,27,2023,1961505,1,0.05098126183721173
Nevada,2023-07-08,27,2023,3165539,6,0.1895411808226024
New Hampshire,2023-07-08,27,2023,1394692,0,0
New Jersey,2023-07-08,27,2023,9254137,16,0.1728956465632614
New Mexico,2023-07-08,27,2023,2100079,1,0.04761725630321526
New York,2023-07-08,27,2023,19657190,23,0.11700553334428776
North Carolina,2023-07-08,27,2023,10596562,10,0.09437023064650592
North Dakota,2023-07-08,27,2023,772061,2,0.259046888782104
Ohio,2023-07-08,27,2023,11749303,9,0.07660028854477581
Oklahoma,2023-07-08,27,2023,4001266,12,0.29990508004216665
Oregon,2023-07-08,27,2023,4238665,2,0.04718466781404051
Pennsylvania,2023-07-08,27,2023,12969276,46,0.3546844095229371
Puerto Rico,2023-07-08,27,2023,3221789,39,1.2105075782430197
Rhode Island,2023-07-08,27,2023,1090390,2,0.18342061097405515
South Carolina,2023-07-08,27,2023,5246039,14,0.2668680122278923
South Dakota,2023-07-08,27,2023,906458,3,0.33095852207162385
Tennessee,2023-07-08,27,2023,7030607,21,0.2986939818994292
Texas,2023-07-08,27,2023,29914599,79,0.2640851044000289
US,2023-07-08,27,2023,332200066,671,0.20198671483707653
Utah,2023-07-08,27,2023,3376238,1,0.029618765027820907
Vermont,2023-07-08,27,2023,646910,0,0
Virginia,2023-07-08,27,2023,8583866,39,0.45434073644672457
Washington,2023-07-08,27,2023,7735834,18,0.23268337971057806
West Virginia,2023-07-08,27,2023,1774977,0,0
Wisconsin,2023-07-08,27,2023,5891022,4,0.06789993315251582
Wyoming,2023-07-08,27,2023,578583,1,0.17283604945185047
Alabama,2023-07-15,28,2023,5063778,14,0.2764734156987135
Alaska,2023-07-15,28,2023,711426,2,0.2811255141082839
Arizona,2023-07-15,28,2023,7341018,28,0.3814184899151589
Arkansas,2023-07-15,28,2023,3041878,8,0.2629954258520559
California,2023-07-15,28,2023,38886551,53,0.13629390788604523
Colorado,2023-07-15,28,2023,5803748,8,0.13784196005753524
Connecticut,2023-07-15,28,2023,3621089,2,0.05523200341112853
Delaware,2023-07-15,28,2023,1014872,0,0
District of Columbia,2023-07-15,28,2023,668576,2,0.2991432537213421
Florida,2023-07-15,28,2023,22183852,138,0.6220741104836076
Georgia,2023-07-15,28,2023,10855454,18,0.1658152666852994
Hawaii,2023-07-15,28,2023,1398977,6,0.42888482083694013
Idaho,2023-07-15,28,2023,1935521,3,0.1549970266403723
Illinois,2023-07-15,28,2023,12563096,10,0.07959821368872769
Indiana,2023-07-15,28,2023,6831941,2,0.029274257491392272
Iowa,2023-07-15,28,2023,3200224,0,0
Kansas,2023-07-15,28,2023,2916451,4,0.13715299862744137
Kentucky,2023-07-15,28,2023,4494379,6,0.13350008977881037
Louisiana,2023-07-15,28,2023,4575074,6,0.13114541972435856
Maine,2023-07-15,28,2023,1384543,0,0
Maryland,2023-07-15,28,2023,6133130,5,0.08152444184290893
Massachusetts,2023-07-15,28,2023,6978662,7,0.10030576061714983
Michigan,2023-07-15,28,2023,10032075,3,0.029904082654884458
Minnesota,2023-07-15,28,2023,5716548,0,0
Mississippi,2023-07-15,28,2023,2927305,16,0.5465778249960288
Missouri,2023-07-15,28,2023,6164537,13,0.2108836397607801
Montana,2023-07-15,28,2023,1119563,1,0.08932056525626517
Nebraska,2023-07-15,28,2023,1961505,0,0
Nevada,2023-07-15,28,2023,3165539,10,0.3159019680376707
New Hampshire,2023-07-15,28,2023,1394692,1,0.07170041844364204
New Jersey,2023-07-15,28,2023,9254137,7,0.07564184537142686
New Mexico,2023-07-15,28,2023,2100079,0,0
New York,2023-07-15,28,2023,19657190,17,0.08648235073273443
North Carolina,2023-07-15,28,2023,10596562,13,0.12268129984045768
North Dakota,2023-07-15,28,2023,772061,1,0.129523444391052
Ohio,2023-07-15,28,2023,11749303,12,0.10213371805970108
Oklahoma,2023-07-15,28,2023,4001266,8,0.1999367200281111
Oregon,2023-07-15,28,2023,4238665,5,0.11796166953510126
Pennsylvania,2023-07-15,28,2023,12969276,41,0.3161317563139222
Puerto Rico,2023-07-15,28,2023,3221789,42,1.303623545800175
Rhode Island,2023-07-15,28,2023,1090390,0,0
South Carolina,2023-07-15,28,2023,5246039,18,0.34311601572157585
South Dakota,2023-07-15,28,2023,906458,0,0
Tennessee,2023-07-15,28,2023,7030607,23,0.3271410277946129
Texas,2023-07-15,28,2023,29914599,96,0.32091354458737686
US,2023-07-15,28,2023,332200066,710,0.21372662821806904
Utah,2023-07-15,28,2023,3376238,3,0.08885629508346272
Vermont,2023-07-15,28,2023,646910,0,0
Virginia,2023-07-15,28,2023,8583866,30,0.34949287418978814
Washington,2023-07-15,28,2023,7735834,19,0.2456102341389435
West Virginia,2023-07-15,28,2023,1774977,1,0.05633875819235967
Wisconsin,2023-07-15,28,2023,5891022,8,0.13579986630503163
Wyoming,2023-07-15,28,2023,578583,0,0
Alabama,2023-07-22,29,2023,5063778,15,0.29622151682005016
Alaska,2023-07-22,29,2023,711426,1,0.14056275705414195
Arizona,2023-07-22,29,2023,7341018,13,0.17708715603203806
Arkansas,2023-07-22,29,2023,3041878,6,0.1972465693890419
California,2023-07-22,29,2023,38886551,30,0.07714749502983692
Colorado,2023-07-22,29,2023,5803748,4,0.06892098002876762
Connecticut,2023-07-22,29,2023,3621089,4,0.11046400682225706
Delaware,2023-07-22,29,2023,1014872,2,0.19706918705018958
District of Columbia,2023-07-22,29,2023,668576,1,0.14957162686067105
Florida,2023-07-22,29,2023,22183852,110,0.4958561750231655
Georgia,2023-07-22,29,2023,10855454,17,0.15660330742500497
Hawaii,2023-07-22,29,2023,1398977,4,0.28592321389129344
Idaho,2023-07-22,29,2023,1935521,1,0.05166567554679076
Illinois,2023-07-22,29,2023,12563096,12,0.09551785642647322
Indiana,2023-07-22,29,2023,6831941,4,0.058548514982784544
Iowa,2023-07-22,29,2023,3200224,2,0.06249562530622856
Kansas,2023-07-22,29,2023,2916451,0,0
Kentucky,2023-07-22,29,2023,4494379,3,0.06675004488940518
Louisiana,2023-07-22,29,2023,4575074,7,0.15300298967841833
Maine,2023-07-22,29,2023,1384543,1,0.07222599803689737
Maryland,2023-07-22,29,2023,6133130,4,0.06521955347432713
Massachusetts,2023-07-22,29,2023,6978662,10,0.14329394373878546
Michigan,2023-07-22,29,2023,10032075,3,0.029904082654884458
Minnesota,2023-07-22,29,2023,5716548,0,0
Mississippi,2023-07-22,29,2023,2927305,11,0.37577225468476977
Missouri,2023-07-22,29,2023,6164537,20,0.3244363688627386
Montana,2023-07-22,29,2023,1119563,0,0
Nebraska,2023-07-22,29,2023,1961505,1,0.05098126183721173
Nevada,2023-07-22,29,2023,3165539,7,0.22113137762636947
New Hampshire,2023-07-22,29,2023,1394692,0,0
New Jersey,2023-07-22,29,2023,9254137,16,0.1728956465632614
New Mexico,2023-07-22,29,2023,2100079,1,0.04761725630321526
New York,2023-07-22,29,2023,19657190,28,0.14244151885391554
North Carolina,2023-07-22,29,2023,10596562,5,0.04718511532325296
North Dakota,2023-07-22,29,2023,772061,1,0.129523444391052
Ohio,2023-07-22,29,2023,11749303,5,0.04255571585820878
Oklahoma,2023-07-22,29,2023,4001266,13,0.32489717004568053
Oregon,2023-07-22,29,2023,4238665,3,0.07077700172106076
Pennsylvania,2023-07-22,29,2023,12969276,37,0.2852896337467103
Puerto Rico,2023-07-22,29,2023,3221789,33,1.024275643128709
Rhode Island,2023-07-22,29,2023,1090390,0,0
South Carolina,2023-07-22,29,2023,5246039,16,0.3049920139747341
South Dakota,2023-07-22,29,2023,906458,0,0
Tennessee,2023-07-22,29,2023,7030607,23,0.3271410277946129
Texas,2023-07-22,29,2023,29914599,86,0.28748505035952515
US,2023-07-22,29,2023,332200066,609,0.18332326279549865
Utah,2023-07-22,29,2023,3376238,0,0
Vermont,2023-07-22,29,2023,646910,0,0
Virginia,2023-07-22,29,2023,8583866,22,0.25629477440584464
Washington,2023-07-22,29,2023,7735834,18,0.23268337971057806
West Virginia,2023-07-22,29,2023,1774977,0,0
Wisconsin,2023-07-22,29,2023,5891022,9,0.15277484959316057
Wyoming,2023-07-22,29,2023,578583,0,0
Alabama,2023-07-29,30,2023,5063778,32,0.6319392358827737
Alaska,2023-07-29,30,2023,711426,0,0
Arizona,2023-07-29,30,2023,7341018,17,0.23157551173420363
Arkansas,2023-07-29,30,2023,3041878,5,0.16437214115753493
California,2023-07-29,30,2023,38886551,37,0.09514857720346553
Colorado,2023-07-29,30,2023,5803748,3,0.051690735021575715
Connecticut,2023-07-29,30,2023,3621089,5,0.13808000852782132
Delaware,2023-07-29,30,2023,1014872,0,0
District of Columbia,2023-07-29,30,2023,668576,1,0.14957162686067105
Florida,2023-07-29,30,2023,22183852,132,0.5950274100277986
Georgia,2023-07-29,30,2023,10855454,16,0.14739134816471056
Hawaii,2023-07-29,30,2023,1398977,4,0.28592321389129344
Idaho,2023-07-29,30,2023,1935521,3,0.1549970266403723
Illinois,2023-07-29,30,2023,12563096,10,0.07959821368872769
Indiana,2023-07-29,30,2023,6831941,4,0.058548514982784544
Iowa,2023-07-29,30,2023,3200224,0,0
Kansas,2023-07-29,30,2023,2916451,2,0.06857649931372069
Kentucky,2023-07-29,30,2023,4494379,9,0.20025013466821556
Louisiana,2023-07-29,30,2023,4575074,12,0.2622908394487171
Maine,2023-07-29,30,2023,1384543,3,0.2166779941106921
Maryland,2023-07-29,30,2023,6133130,14,0.22826843716014497
Massachusetts,2023-07-29,30,2023,6978662,4,0.05731757749551418
Michigan,2023-07-29,30,2023,10032075,4,0.03987211020651261
Minnesota,2023-07-29,30,2023,5716548,3,0.05247922347542608
Mississippi,2023-07-29,30,2023,2927305,17,0.5807389390582806
Missouri,2023-07-29,30,2023,6164537,10,0.1622181844313693
Montana,2023-07-29,30,2023,1119563,0,0
Nebraska,2023-07-29,30,2023,1961505,1,0.05098126183721173
Nevada,2023-07-29,30,2023,3165539,5,0.15795098401883534
New Hampshire,2023-07-29,30,2023,1394692,1,0.07170041844364204
New Jersey,2023-07-29,30,2023,9254137,8,0.0864478232816307
New Mexico,2023-07-29,30,2023,2100079,0,0
New York,2023-07-29,30,2023,19657190,19,0.09665674493658555
North Carolina,2023-07-29,30,2023,10596562,9,0.08493320758185532
North Dakota,2023-07-29,30,2023,772061,1,0.129523444391052
Ohio,2023-07-29,30,2023,11749303,9,0.07660028854477581
Oklahoma,2023-07-29,30,2023,4001266,14,0.3498892600491944
Oregon,2023-07-29,30,2023,4238665,2,0.04718466781404051
Pennsylvania,2023-07-29,30,2023,12969276,39,0.3007106950303163
Puerto Rico,2023-07-29,30,2023,3221789,42,1.303623545800175
Rhode Island,2023-07-29,30,2023,1090390,0,0
South Carolina,2023-07-29,30,2023,5246039,20,0.3812400174684176
South Dakota,2023-07-29,30,2023,906458,0,0
Tennessee,2023-07-29,30,2023,7030607,16,0.22757636716146984
Texas,2023-07-29,30,2023,29914599,79,0.2640851044000289
US,2023-07-29,30,2023,332200066,657,0.19777238695672023
Utah,2023-07-29,30,2023,3376238,1,0.029618765027820907
Vermont,2023-07-29,30,2023,646910,0,0
Virginia,2023-07-29,30,2023,8583866,19,0.22134548698686582
Washington,2023-07-29,30,2023,7735834,18,0.23268337971057806
West Virginia,2023-07-29,30,2023,1774977,3,0.16901627457707902
Wisconsin,2023-07-29,30,2023,5891022,2,0.03394996657625791
Wyoming,2023-07-29,30,2023,578583,2,0.34567209890370093
Alabama,2023-08-05,31,2023,5063778,13,0.2567253145773768
Alaska,2023-08-05,31,2023,711426,2,0.2811255141082839
Arizona,2023-08-05,31,2023,7341018,11,0.1498429781809553
Arkansas,2023-08-05,31,2023,3041878,11,0.3616187105465768
California,2023-08-05,31,2023,38886551,43,0.11057807620943293
Colorado,2023-08-05,31,2023,5803748,3,0.051690735021575715
Connecticut,2023-08-05,31,2023,3621089,5,0.13808000852782132
Delaware,2023-08-05,31,2023,1014872,0,0
District of Columbia,2023-08-05,31,2023,668576,0,0
Florida,2023-08-05,31,2023,22183852,135,0.6085507602557031
Georgia,2023-08-05,31,2023,10855454,19,0.1750272259455938
Hawaii,2023-08-05,31,2023,1398977,6,0.42888482083694013
Idaho,2023-08-05,31,2023,1935521,2,0.10333135109358152
Illinois,2023-08-05,31,2023,12563096,12,0.09551785642647322
Indiana,2023-08-05,31,2023,6831941,7,0.10245990121987295
Iowa,2023-08-05,31,2023,3200224,1,0.03124781265311428
Kansas,2023-08-05,31,2023,2916451,1,0.034288249656860344
Kentucky,2023-08-05,31,2023,4494379,9,0.20025013466821556
Louisiana,2023-08-05,31,2023,4575074,11,0.24043326949465735
Maine,2023-08-05,31,2023,1384543,2,0.14445199607379475
Maryland,2023-08-05,31,2023,6133130,7,0.11413421858007249
Massachusetts,2023-08-05,31,2023,6978662,6,0.08597636624327128
Michigan,2023-08-05,31,2023,10032075,4,0.03987211020651261
Minnesota,2023-08-05,31,2023,5716548,2,0.034986148983617384
Mississippi,2023-08-05,31,2023,2927305,9,0.3074500265602662
Missouri,2023-08-05,31,2023,6164537,4,0.06488727377254772
Montana,2023-08-05,31,2023,1119563,0,0
Nebraska,2023-08-05,31,2023,1961505,1,0.05098126183721173
Nevada,2023-08-05,31,2023,3165539,6,0.1895411808226024
New Hampshire,2023-08-05,31,2023,1394692,1,0.07170041844364204
New Jersey,2023-08-05,31,2023,9254137,15,0.16208966865305754
New Mexico,2023-08-05,31,2023,2100079,2,0.09523451260643052
New York,2023-08-05,31,2023,19657190,33,0.16787750436354332
North Carolina,2023-08-05,31,2023,10596562,8,0.07549618451720473
North Dakota,2023-08-05,31,2023,772061,0,0
Ohio,2023-08-05,31,2023,11749303,9,0.07660028854477581
Oklahoma,2023-08-05,31,2023,4001266,6,0.14995254002108332
Oregon,2023-08-05,31,2023,4238665,3,0.07077700172106076
Pennsylvania,2023-08-05,31,2023,12969276,51,0.393237062731952
Puerto Rico,2023-08-05,31,2023,3221789,29,0.9001210197191685
Rhode Island,2023-08-05,31,2023,1090390,0,0
South Carolina,2023-08-05,31,2023,5246039,18,0.34311601572157585
South Dakota,2023-08-05,31,2023,906458,2,0.22063901471441588
Tennessee,2023-08-05,31,2023,7030607,22,0.312917504847021
Texas,2023-08-05,31,2023,29914599,95,0.3175706951645917
US,2023-08-05,31,2023,332200066,680,0.20469592561730557
Utah,2023-08-05,31,2023,3376238,1,0.029618765027820907
Vermont,2023-08-05,31,2023,646910,0,0
